第2次独立重复试验结果：

38
另一种元素占个数1
run the best:  -198.437943
局部优化次数：977.	局部优化成功次数：265.	



0.000000	-0.863935	-0.322188	-3.147009
0.000000	-1.188963	1.202555	-0.838376
0.000000	-0.904627	-2.717182	1.871193
0.000000	-1.196065	0.023646	1.618397
0.000000	-2.890990	-2.994155	0.123565
0.000000	-0.504187	-2.940458	-2.788023
0.000000	2.915751	3.114007	0.127164
0.000000	0.543485	4.200162	0.637099
0.000000	1.222114	1.231961	-3.727994
0.000000	1.163125	-2.178922	3.425171
0.000000	-3.200145	0.792602	-2.494623
0.000000	3.256094	1.625407	-2.062000
0.000000	2.903619	1.968828	2.530691
0.000000	3.382032	0.504262	0.347093
0.000000	1.497479	-3.641328	1.274529
0.000000	-3.549023	1.124624	2.092169
0.000000	0.883290	0.448047	3.395231
0.000000	1.548272	-1.398026	-3.517764
0.000000	1.594114	-2.660967	-1.176945
0.000000	-3.360899	-0.378363	-0.101040
0.000000	-1.493098	3.814663	-1.039520
0.000000	-2.870394	-1.843577	-2.272923
0.000000	-1.574254	2.784614	1.421914
0.000000	-3.539481	2.276797	-0.311938
0.000000	0.528948	3.060311	3.038752
0.000000	-1.153762	2.330469	-3.222204
0.000000	0.893079	1.593647	0.875612
0.000000	-1.200737	-1.115615	3.989975
0.000000	0.922710	2.840789	-1.624056
0.000000	-3.231333	-1.505554	2.312730
1.000000	1.176103	-1.046920	1.058925
0.000000	-0.520144	-4.092409	-0.387756
0.000000	3.513821	-2.126037	0.557629
0.000000	-0.849638	-1.491562	-0.609897
0.000000	-1.523511	1.517879	3.768493
0.000000	3.179467	-0.663632	2.708271
0.000000	1.239506	0.078440	-1.352682
0.000000	3.584213	-1.007966	-1.847039
