第1次独立重复试验结果：

38
另一种元素占个数8
run the best:  -187.702735
局部优化次数：9837.	局部优化成功次数：665.	



0.000000	3.122240	1.311061	1.537209
0.000000	-2.159870	-1.028330	-1.962204
0.000000	0.233595	0.348583	-2.096674
0.000000	1.797450	0.043388	-4.185627
0.000000	2.063290	-2.426348	1.270500
0.000000	2.600239	1.726502	-2.297323
0.000000	-1.116566	2.698489	-1.689309
0.000000	-2.620138	2.879460	0.483845
0.000000	-1.354980	0.625326	0.093284
0.000000	2.705724	-0.718358	3.155869
0.000000	-0.272099	-3.653209	1.407287
0.000000	1.571277	-2.033518	-2.562171
0.000000	-3.341099	1.305509	-1.495275
1.000000	-3.561446	-0.680406	0.235653
1.000000	4.264371	-0.996357	1.049305
1.000000	-2.271167	-2.954871	-0.175960
0.000000	0.986866	1.984914	-0.073113
0.000000	-1.820095	1.009898	-3.603445
1.000000	0.478472	2.299145	-3.745947
0.000000	-0.814975	0.228471	3.735343
1.000000	1.219934	3.874668	-1.780668
0.000000	2.312399	-0.350319	-0.487694
1.000000	3.505335	-2.596182	-0.905448
0.000000	-0.760367	-3.245454	-2.324193
1.000000	0.711322	-0.045080	1.615278
0.000000	3.269517	3.260285	-0.239786
0.000000	3.807424	-0.597309	-2.627148
0.000000	4.550305	1.005369	-0.675278
0.000000	-1.654605	-1.434166	1.872792
0.000000	1.456950	1.533672	3.575615
0.000000	-2.852061	0.909945	2.226049
0.000000	-0.614780	2.322470	2.134770
0.000000	1.225569	-3.942776	-0.736731
0.000000	-0.039085	-1.694741	-0.324834
0.000000	-0.513791	-1.255055	-4.046478
0.000000	0.462441	-2.025227	3.329765
0.000000	1.736634	3.538096	1.889936
1.000000	-0.314231	4.172454	0.322809
