第1次独立重复试验结果：

38
另一种元素占个数7
run the best:  -189.242379
局部优化次数：9835.	局部优化成功次数：646.	



0.000000	-0.642860	1.205761	-3.244747
0.000000	-1.245849	1.660799	-0.580820
0.000000	-2.018737	-2.960040	0.126373
0.000000	-1.921592	-0.383764	1.055257
0.000000	-3.598480	-2.066005	-1.787240
0.000000	-0.709214	-1.327852	-3.994495
1.000000	2.727359	2.053409	1.648024
0.000000	0.503370	3.336460	2.279335
0.000000	1.670509	2.384319	-2.795184
1.000000	-0.314577	-3.585548	2.010912
0.000000	-2.891127	2.383963	-2.486825
1.000000	3.306508	1.574411	-0.889636
0.000000	2.106649	0.050357	3.264346
0.000000	0.468524	0.865254	1.379188
1.000000	-1.289975	-0.837309	-1.481418
0.000000	2.818877	-0.417112	0.751178
1.000000	0.281789	-4.070918	-0.514771
1.000000	-4.091053	0.849704	1.660733
0.000000	-0.212817	-1.209619	3.084992
0.000000	1.636183	-0.102621	-3.734722
0.000000	1.014088	-2.200013	-2.200444
0.000000	-3.668845	0.415467	-0.893841
0.000000	-1.125175	4.103884	0.381031
0.000000	-2.945795	-0.089671	-3.376681
0.000000	-1.860723	2.185123	2.059464
1.000000	-3.430609	2.849106	0.058591
0.000000	-0.127324	1.336810	3.899811
0.000000	-0.571135	3.647560	-2.167124
0.000000	-2.576831	-2.352741	2.645170
0.000000	1.166256	2.964892	-0.265283
0.000000	-4.215150	-1.618510	0.723421
0.000000	0.374899	-1.681800	0.419189
0.000000	-1.376946	-3.276453	-2.399079
0.000000	2.628700	-2.869431	-0.204621
0.000000	-2.445036	0.104829	3.587739
0.000000	2.039191	-2.393905	2.316055
0.000000	1.058360	0.372628	-1.219113
0.000000	3.278589	-0.901423	-1.814765
