第4次独立重复试验结果：

38
另一种元素占个数7
run the best:  -189.239837
局部优化次数：9826.	局部优化成功次数：642.	



0.000000	1.038483	1.951499	1.732649
0.000000	-1.121861	0.053564	-4.381097
0.000000	0.932312	1.219914	-2.953495
0.000000	3.427046	0.778916	-3.653439
0.000000	0.117438	-1.716050	0.694678
0.000000	3.003047	2.368158	-1.579373
0.000000	-0.205457	3.693780	-3.342499
0.000000	-2.722280	4.014322	-2.532240
0.000000	-1.638989	1.642483	-2.177500
0.000000	-0.410850	-0.048171	2.674738
0.000000	-1.892968	-2.721239	-0.706357
0.000000	2.109546	-1.273161	-2.622198
0.000000	-2.171094	2.477582	-4.614677
1.000000	-3.546758	0.522988	-3.487449
0.000000	2.087621	-0.464909	1.978525
1.000000	-2.443436	-1.855974	-3.143047
0.000000	0.405453	2.785712	-0.802642
0.000000	0.298549	2.048887	-5.366471
1.000000	2.285314	3.135382	-3.993764
0.000000	-3.481324	1.190741	1.006427
1.000000	1.758426	4.646882	-1.916724
0.000000	1.526936	0.339043	-0.451561
1.000000	2.589009	-1.997018	-0.140255
0.000000	0.045815	-2.276816	-3.925636
1.000000	-0.995883	0.789725	0.257638
1.000000	2.366825	3.829618	0.499965
0.000000	4.013629	-0.034769	-1.235131
0.000000	3.496200	1.462414	0.858778
0.000000	-3.109611	-0.389037	-1.067292
0.000000	-1.504973	2.310109	2.335825
0.000000	-4.109373	2.042130	-1.402083
0.000000	-2.212974	3.271902	-0.021943
0.000000	0.584023	-3.138594	-1.496587
0.000000	-0.515406	-0.790945	-1.827449
0.000000	1.437997	-0.319550	-5.028791
0.000000	-2.382210	-1.160217	1.345657
0.000000	-0.133385	4.291052	1.262349
0.000000	-0.724838	5.119647	-1.177530
