第3次独立重复试验结果：

38
另一种元素占个数7
run the best:  -189.242379
局部优化次数：9878.	局部优化成功次数：670.	



0.000000	0.719295	-0.318517	3.358118
0.000000	-0.669226	-1.713726	-3.138803
1.000000	1.031600	-0.465447	-1.335693
0.000000	3.602652	-0.381951	-1.897069
0.000000	0.476663	-3.900817	1.808980
0.000000	2.825713	0.838798	0.308138
0.000000	-0.427489	1.879625	-1.568856
0.000000	-2.984521	1.703068	-0.941587
0.000000	-1.570046	-0.508084	-0.809339
0.000000	-0.463977	-2.640206	3.962405
0.000000	-1.235184	-5.012150	0.113596
0.000000	2.594541	-2.728343	-1.234521
0.000000	-2.108671	0.538764	-3.154978
0.000000	-3.206642	-1.771900	-2.431050
0.000000	2.116066	-2.557064	3.393706
0.000000	-1.765043	-3.987946	-2.269373
0.000000	0.155426	0.752045	0.865967
0.000000	0.497798	0.595819	-3.677111
0.000000	2.155672	1.776175	-2.050313
1.000000	-3.532865	-1.652578	2.134897
1.000000	1.259865	2.949246	0.130198
0.000000	1.629739	-1.520566	1.024036
1.000000	3.019584	-3.674506	1.177280
0.000000	0.831012	-3.876891	-2.843318
0.000000	-1.020665	-1.587735	1.614354
1.000000	1.811060	1.883645	2.482003
0.000000	4.187871	-1.421193	0.439905
0.000000	3.285611	-0.315829	2.649068
0.000000	-2.780423	-2.880310	-0.068530
0.000000	-1.888735	-0.406114	3.794161
1.000000	-4.073124	-0.598609	-0.231924
0.000000	-2.548799	0.694234	1.471369
1.000000	1.343687	-4.901884	-0.461492
0.000000	-0.084118	-2.775824	-0.649474
0.000000	1.945632	-1.594386	-3.522647
0.000000	-2.115705	-3.878560	2.300902
0.000000	-0.782494	1.853302	3.052883
0.000000	-1.331764	2.906413	0.704115
